연도,월,업종,시도,군구,거리,건수
2021,1,카페/디저트,강원도,강릉시,1500m이하,37
2021,1,카페/디저트,강원도,강릉시,1500m초과 3000m이하,24
2021,1,카페/디저트,강원도,강릉시,3000m초과 5000m이하,2
2021,1,카페/디저트,강원도,삼척시,1500m이하,148
2021,1,카페/디저트,강원도,삼척시,1500m초과 3000m이하,11
2021,1,카페/디저트,강원도,원주시,1500m이하,4113
2021,1,카페/디저트,강원도,원주시,1500m초과 3000m이하,1179
2021,1,카페/디저트,강원도,원주시,3000m초과 5000m이하,41
2021,1,카페/디저트,강원도,원주시,5000m초과,1
2021,1,돈까스/일식,경기도,고양시 덕양구,1500m이하,1948
2021,1,돈까스/일식,경기도,고양시 덕양구,1500m초과 3000m이하,1139
2021,1,돈까스/일식,경기도,고양시 덕양구,3000m초과 5000m이하,140
2021,1,배달전문업체,경기도,고양시 덕양구,1500m이하,86
2021,1,배달전문업체,경기도,고양시 덕양구,1500m초과 3000m이하,140
2021,1,분식,경기도,고양시 덕양구,1500m이하,5096
2021,1,분식,경기도,고양시 덕양구,1500m초과 3000m이하,1780
2021,1,분식,경기도,고양시 덕양구,3000m초과 5000m이하,194
2021,1,분식,경기도,고양시 덕양구,5000m초과,1
2021,1,아시안/양식,경기도,고양시 덕양구,1500m이하,894
2021,1,아시안/양식,경기도,고양시 덕양구,1500m초과 3000m이하,535
2021,1,아시안/양식,경기도,고양시 덕양구,3000m초과 5000m이하,165
2021,1,아시안/양식,경기도,고양시 덕양구,5000m초과,21
2021,1,야식,경기도,고양시 덕양구,1500m이하,1161
2021,1,야식,경기도,고양시 덕양구,1500m초과 3000m이하,665
2021,1,야식,경기도,고양시 덕양구,3000m초과 5000m이하,85
2021,1,야식,경기도,고양시 덕양구,5000m초과,1
2021,1,족발/보쌈,경기도,고양시 덕양구,1500m이하,1325
2021,1,족발/보쌈,경기도,고양시 덕양구,1500m초과 3000m이하,707
2021,1,족발/보쌈,경기도,고양시 덕양구,3000m초과 5000m이하,94
2021,1,족발/보쌈,경기도,고양시 덕양구,5000m초과,9
2021,1,중식,경기도,고양시 덕양구,1500m이하,1282
2021,1,중식,경기도,고양시 덕양구,1500m초과 3000m이하,665
2021,1,중식,경기도,고양시 덕양구,3000m초과 5000m이하,30
2021,1,중식,경기도,고양시 덕양구,5000m초과,12
2021,1,찜탕,경기도,고양시 덕양구,1500m이하,248
2021,1,찜탕,경기도,고양시 덕양구,1500m초과 3000m이하,169
2021,1,찜탕,경기도,고양시 덕양구,3000m초과 5000m이하,13
2021,1,찜탕,경기도,고양시 덕양구,5000m초과,1
2021,1,치킨,경기도,고양시 덕양구,1500m이하,5598
2021,1,치킨,경기도,고양시 덕양구,1500m초과 3000m이하,2400
2021,1,치킨,경기도,고양시 덕양구,3000m초과 5000m이하,225
2021,1,카페/디저트,경기도,고양시 덕양구,1500m이하,801
2021,1,카페/디저트,경기도,고양시 덕양구,1500m초과 3000m이하,695
2021,1,카페/디저트,경기도,고양시 덕양구,3000m초과 5000m이하,77
2021,1,카페/디저트,경기도,고양시 덕양구,5000m초과,3
2021,1,패스트푸드,경기도,고양시 덕양구,1500m이하,4543
2021,1,패스트푸드,경기도,고양시 덕양구,1500m초과 3000m이하,569
2021,1,패스트푸드,경기도,고양시 덕양구,3000m초과 5000m이하,19
2021,1,피자,경기도,고양시 덕양구,1500m이하,1523
2021,1,피자,경기도,고양시 덕양구,1500m초과 3000m이하,747
2021,1,피자,경기도,고양시 덕양구,3000m초과 5000m이하,138
2021,1,피자,경기도,고양시 덕양구,5000m초과,2
2021,1,한식,경기도,고양시 덕양구,1500m이하,4285
2021,1,한식,경기도,고양시 덕양구,1500m초과 3000m이하,1507
2021,1,한식,경기도,고양시 덕양구,3000m초과 5000m이하,272
2021,1,한식,경기도,고양시 덕양구,5000m초과,1
2021,1,회,경기도,고양시 덕양구,1500m이하,1833
2021,1,회,경기도,고양시 덕양구,1500m초과 3000m이하,1111
2021,1,회,경기도,고양시 덕양구,3000m초과 5000m이하,196
2021,1,회,경기도,고양시 덕양구,5000m초과,9
2021,1,도시락,경기도,광명시,1500m이하,45
2021,1,도시락,경기도,광명시,1500m초과 3000m이하,27
2021,1,도시락,경기도,광명시,3000m초과 5000m이하,30
2021,1,도시락,경기도,광명시,5000m초과,1
2021,1,돈까스/일식,경기도,광명시,1500m이하,3333
2021,1,돈까스/일식,경기도,광명시,1500m초과 3000m이하,1811
2021,1,돈까스/일식,경기도,광명시,3000m초과 5000m이하,347
2021,1,돈까스/일식,경기도,광명시,5000m초과,69
2021,1,배달전문업체,경기도,광명시,1500m이하,419
2021,1,배달전문업체,경기도,광명시,1500m초과 3000m이하,214
2021,1,배달전문업체,경기도,광명시,3000m초과 5000m이하,50
2021,1,배달전문업체,경기도,광명시,5000m초과,5
2021,1,분식,경기도,광명시,1500m이하,2184
2021,1,분식,경기도,광명시,1500m초과 3000m이하,1200
2021,1,분식,경기도,광명시,3000m초과 5000m이하,115
2021,1,분식,경기도,광명시,5000m초과,2
2021,1,아시안/양식,경기도,광명시,1500m이하,1089
2021,1,아시안/양식,경기도,광명시,1500m초과 3000m이하,504
2021,1,아시안/양식,경기도,광명시,3000m초과 5000m이하,99
2021,1,야식,경기도,광명시,1500m이하,367
2021,1,야식,경기도,광명시,1500m초과 3000m이하,404
2021,1,야식,경기도,광명시,3000m초과 5000m이하,123
2021,1,야식,경기도,광명시,5000m초과,23
2021,1,족발/보쌈,경기도,광명시,1500m이하,2381
2021,1,족발/보쌈,경기도,광명시,1500m초과 3000m이하,1296
2021,1,족발/보쌈,경기도,광명시,3000m초과 5000m이하,154
2021,1,족발/보쌈,경기도,광명시,5000m초과,11
2021,1,중식,경기도,광명시,1500m이하,3128
2021,1,중식,경기도,광명시,1500m초과 3000m이하,82
2021,1,찜탕,경기도,광명시,1500m이하,1586
2021,1,찜탕,경기도,광명시,1500m초과 3000m이하,1191
2021,1,찜탕,경기도,광명시,3000m초과 5000m이하,301
2021,1,찜탕,경기도,광명시,5000m초과,28
2021,1,치킨,경기도,광명시,1500m이하,1920
2021,1,치킨,경기도,광명시,1500m초과 3000m이하,557
2021,1,치킨,경기도,광명시,3000m초과 5000m이하,28
2021,1,치킨,경기도,광명시,5000m초과,2
2021,1,카페/디저트,경기도,광명시,1500m이하,2113
2021,1,카페/디저트,경기도,광명시,1500m초과 3000m이하,980
2021,1,카페/디저트,경기도,광명시,3000m초과 5000m이하,48
2021,1,카페/디저트,경기도,광명시,5000m초과,3
2021,1,패스트푸드,경기도,광명시,1500m이하,1874
2021,1,패스트푸드,경기도,광명시,1500m초과 3000m이하,662
2021,1,패스트푸드,경기도,광명시,3000m초과 5000m이하,79
2021,1,패스트푸드,경기도,광명시,5000m초과,13
2021,1,피자,경기도,광명시,1500m이하,436
2021,1,피자,경기도,광명시,1500m초과 3000m이하,202
2021,1,피자,경기도,광명시,3000m초과 5000m이하,43
2021,1,한식,경기도,광명시,1500m이하,2627
2021,1,한식,경기도,광명시,1500m초과 3000m이하,1189
2021,1,한식,경기도,광명시,3000m초과 5000m이하,116
2021,1,한식,경기도,광명시,5000m초과,3
2021,1,회,경기도,광명시,1500m이하,458
2021,1,회,경기도,광명시,1500m초과 3000m이하,156
2021,1,회,경기도,광명시,3000m초과 5000m이하,30
2021,1,회,경기도,광명시,5000m초과,1
2021,1,도시락,경기도,광주시,1500m이하,8
2021,1,도시락,경기도,광주시,1500m초과 3000m이하,8
2021,1,도시락,경기도,광주시,3000m초과 5000m이하,2
2021,1,돈까스/일식,경기도,광주시,1500m이하,257
2021,1,돈까스/일식,경기도,광주시,1500m초과 3000m이하,123
2021,1,돈까스/일식,경기도,광주시,3000m초과 5000m이하,9
2021,1,분식,경기도,광주시,1500m이하,421
2021,1,분식,경기도,광주시,1500m초과 3000m이하,176
2021,1,분식,경기도,광주시,3000m초과 5000m이하,48
2021,1,야식,경기도,광주시,1500m이하,71
2021,1,야식,경기도,광주시,1500m초과 3000m이하,58
2021,1,야식,경기도,광주시,3000m초과 5000m이하,20
2021,1,족발/보쌈,경기도,광주시,1500m이하,317
2021,1,족발/보쌈,경기도,광주시,1500m초과 3000m이하,81
2021,1,족발/보쌈,경기도,광주시,3000m초과 5000m이하,31
2021,1,찜탕,경기도,광주시,1500m이하,586
2021,1,찜탕,경기도,광주시,1500m초과 3000m이하,401
2021,1,찜탕,경기도,광주시,3000m초과 5000m이하,133
2021,1,찜탕,경기도,광주시,5000m초과,2
2021,1,치킨,경기도,광주시,1500m이하,2799
2021,1,치킨,경기도,광주시,1500m초과 3000m이하,553
2021,1,치킨,경기도,광주시,3000m초과 5000m이하,86
2021,1,치킨,경기도,광주시,5000m초과,1
2021,1,카페/디저트,경기도,광주시,1500m이하,48
2021,1,카페/디저트,경기도,광주시,1500m초과 3000m이하,70
2021,1,카페/디저트,경기도,광주시,3000m초과 5000m이하,8
2021,1,패스트푸드,경기도,광주시,1500m이하,533
2021,1,패스트푸드,경기도,광주시,1500m초과 3000m이하,162
2021,1,패스트푸드,경기도,광주시,3000m초과 5000m이하,2
2021,1,피자,경기도,광주시,1500m이하,599
2021,1,피자,경기도,광주시,1500m초과 3000m이하,244
2021,1,피자,경기도,광주시,3000m초과 5000m이하,63
2021,1,한식,경기도,광주시,1500m이하,247
2021,1,한식,경기도,광주시,1500m초과 3000m이하,127
2021,1,한식,경기도,광주시,3000m초과 5000m이하,29
2021,1,카페/디저트,경기도,구리시,1500m이하,140
2021,1,도시락,경기도,남양주시,1500m이하,318
2021,1,도시락,경기도,남양주시,1500m초과 3000m이하,186
2021,1,도시락,경기도,남양주시,3000m초과 5000m이하,79
2021,1,돈까스/일식,경기도,남양주시,1500m이하,571
2021,1,돈까스/일식,경기도,남양주시,1500m초과 3000m이하,672
2021,1,돈까스/일식,경기도,남양주시,3000m초과 5000m이하,154
2021,1,돈까스/일식,경기도,남양주시,5000m초과,18
2021,1,배달전문업체,경기도,남양주시,1500m이하,883
2021,1,배달전문업체,경기도,남양주시,1500m초과 3000m이하,633
2021,1,배달전문업체,경기도,남양주시,3000m초과 5000m이하,207
2021,1,배달전문업체,경기도,남양주시,5000m초과,1
2021,1,분식,경기도,남양주시,1500m이하,2060
2021,1,분식,경기도,남양주시,1500m초과 3000m이하,1146
2021,1,분식,경기도,남양주시,3000m초과 5000m이하,260
2021,1,분식,경기도,남양주시,5000m초과,1
2021,1,아시안/양식,경기도,남양주시,1500m이하,341
2021,1,아시안/양식,경기도,남양주시,1500m초과 3000m이하,441
2021,1,아시안/양식,경기도,남양주시,3000m초과 5000m이하,93
2021,1,아시안/양식,경기도,남양주시,5000m초과,6
2021,1,야식,경기도,남양주시,1500m이하,1312
2021,1,야식,경기도,남양주시,1500m초과 3000m이하,1083
2021,1,야식,경기도,남양주시,3000m초과 5000m이하,372
2021,1,족발/보쌈,경기도,남양주시,1500m이하,1934
2021,1,족발/보쌈,경기도,남양주시,1500m초과 3000m이하,1218
2021,1,족발/보쌈,경기도,남양주시,3000m초과 5000m이하,371
2021,1,족발/보쌈,경기도,남양주시,5000m초과,38
2021,1,중식,경기도,남양주시,1500m이하,956
2021,1,중식,경기도,남양주시,1500m초과 3000m이하,1002
2021,1,중식,경기도,남양주시,3000m초과 5000m이하,323
2021,1,중식,경기도,남양주시,5000m초과,6
2021,1,찜탕,경기도,남양주시,1500m이하,1329
2021,1,찜탕,경기도,남양주시,1500m초과 3000m이하,956
2021,1,찜탕,경기도,남양주시,3000m초과 5000m이하,230
2021,1,찜탕,경기도,남양주시,5000m초과,13
2021,1,치킨,경기도,남양주시,1500m이하,3108
2021,1,치킨,경기도,남양주시,1500m초과 3000m이하,2912
2021,1,치킨,경기도,남양주시,3000m초과 5000m이하,829
2021,1,치킨,경기도,남양주시,5000m초과,3
2021,1,카페/디저트,경기도,남양주시,1500m이하,3888
2021,1,카페/디저트,경기도,남양주시,1500m초과 3000m이하,968
2021,1,카페/디저트,경기도,남양주시,3000m초과 5000m이하,73
2021,1,카페/디저트,경기도,남양주시,5000m초과,8
2021,1,패스트푸드,경기도,남양주시,1500m이하,663
2021,1,패스트푸드,경기도,남양주시,1500m초과 3000m이하,706
2021,1,패스트푸드,경기도,남양주시,3000m초과 5000m이하,18
2021,1,피자,경기도,남양주시,1500m이하,1997
2021,1,피자,경기도,남양주시,1500m초과 3000m이하,1617
2021,1,피자,경기도,남양주시,3000m초과 5000m이하,784
2021,1,피자,경기도,남양주시,5000m초과,1
2021,1,한식,경기도,남양주시,1500m이하,2227
2021,1,한식,경기도,남양주시,1500m초과 3000m이하,1886
2021,1,한식,경기도,남양주시,3000m초과 5000m이하,504
2021,1,한식,경기도,남양주시,5000m초과,39
2021,1,회,경기도,남양주시,1500m이하,775
2021,1,회,경기도,남양주시,1500m초과 3000m이하,248
2021,1,회,경기도,남양주시,3000m초과 5000m이하,168
2021,1,회,경기도,남양주시,5000m초과,4
2021,1,돈까스/일식,경기도,동두천시,1500m이하,683
2021,1,돈까스/일식,경기도,동두천시,1500m초과 3000m이하,363
2021,1,돈까스/일식,경기도,동두천시,3000m초과 5000m이하,75
2021,1,돈까스/일식,경기도,동두천시,5000m초과,11
2021,1,분식,경기도,동두천시,1500m이하,1033
2021,1,분식,경기도,동두천시,1500m초과 3000m이하,318
2021,1,분식,경기도,동두천시,3000m초과 5000m이하,52
2021,1,분식,경기도,동두천시,5000m초과,3
2021,1,심부름,경기도,동두천시,5000m초과,2
2021,1,아시안/양식,경기도,동두천시,1500m이하,140
2021,1,아시안/양식,경기도,동두천시,1500m초과 3000m이하,43
2021,1,아시안/양식,경기도,동두천시,3000m초과 5000m이하,1
2021,1,야식,경기도,동두천시,1500m이하,242
2021,1,야식,경기도,동두천시,1500m초과 3000m이하,38
2021,1,족발/보쌈,경기도,동두천시,1500m이하,643
2021,1,족발/보쌈,경기도,동두천시,1500m초과 3000m이하,252
2021,1,족발/보쌈,경기도,동두천시,3000m초과 5000m이하,29
2021,1,족발/보쌈,경기도,동두천시,5000m초과,7
2021,1,중식,경기도,동두천시,1500m이하,357
2021,1,중식,경기도,동두천시,1500m초과 3000m이하,100
2021,1,중식,경기도,동두천시,3000m초과 5000m이하,12
2021,1,찜탕,경기도,동두천시,1500m이하,1087
2021,1,찜탕,경기도,동두천시,1500m초과 3000m이하,217
2021,1,찜탕,경기도,동두천시,3000m초과 5000m이하,35
2021,1,찜탕,경기도,동두천시,5000m초과,1
2021,1,치킨,경기도,동두천시,1500m이하,1658
2021,1,치킨,경기도,동두천시,1500m초과 3000m이하,714
2021,1,치킨,경기도,동두천시,3000m초과 5000m이하,83
2021,1,치킨,경기도,동두천시,5000m초과,5
2021,1,카페/디저트,경기도,동두천시,1500m이하,610
2021,1,카페/디저트,경기도,동두천시,1500m초과 3000m이하,190
2021,1,카페/디저트,경기도,동두천시,3000m초과 5000m이하,137
2021,1,카페/디저트,경기도,동두천시,5000m초과,88
2021,1,패스트푸드,경기도,동두천시,1500m이하,791
2021,1,패스트푸드,경기도,동두천시,1500m초과 3000m이하,56
2021,1,패스트푸드,경기도,동두천시,3000m초과 5000m이하,4
2021,1,패스트푸드,경기도,동두천시,5000m초과,2
2021,1,피자,경기도,동두천시,1500m이하,1764
2021,1,피자,경기도,동두천시,1500m초과 3000m이하,575
2021,1,피자,경기도,동두천시,3000m초과 5000m이하,203
2021,1,피자,경기도,동두천시,5000m초과,54
2021,1,한식,경기도,동두천시,1500m이하,1759
2021,1,한식,경기도,동두천시,1500m초과 3000m이하,677
2021,1,한식,경기도,동두천시,3000m초과 5000m이하,142
2021,1,한식,경기도,동두천시,5000m초과,26
2021,1,회,경기도,동두천시,1500m이하,476
2021,1,회,경기도,동두천시,1500m초과 3000m이하,385
2021,1,회,경기도,동두천시,3000m초과 5000m이하,19
2021,1,회,경기도,동두천시,5000m초과,5
2021,1,도시락,경기도,부천시,1500m이하,866
2021,1,도시락,경기도,부천시,1500m초과 3000m이하,185
2021,1,도시락,경기도,부천시,3000m초과 5000m이하,16
2021,1,돈까스/일식,경기도,부천시,1500m이하,1957
2021,1,돈까스/일식,경기도,부천시,1500m초과 3000m이하,1227
2021,1,돈까스/일식,경기도,부천시,3000m초과 5000m이하,108
2021,1,배달전문업체,경기도,부천시,1500m이하,285
2021,1,배달전문업체,경기도,부천시,1500m초과 3000m이하,252
2021,1,배달전문업체,경기도,부천시,3000m초과 5000m이하,78
2021,1,분식,경기도,부천시,1500m이하,4266
2021,1,분식,경기도,부천시,1500m초과 3000m이하,1770
2021,1,분식,경기도,부천시,3000m초과 5000m이하,53
2021,1,아시안/양식,경기도,부천시,1500m이하,801
2021,1,아시안/양식,경기도,부천시,1500m초과 3000m이하,307
2021,1,아시안/양식,경기도,부천시,3000m초과 5000m이하,12
2021,1,야식,경기도,부천시,1500m이하,844
2021,1,야식,경기도,부천시,1500m초과 3000m이하,595
2021,1,야식,경기도,부천시,3000m초과 5000m이하,61
2021,1,족발/보쌈,경기도,부천시,1500m이하,1716
2021,1,족발/보쌈,경기도,부천시,1500m초과 3000m이하,859
2021,1,족발/보쌈,경기도,부천시,3000m초과 5000m이하,98
2021,1,족발/보쌈,경기도,부천시,5000m초과,4
2021,1,중식,경기도,부천시,1500m이하,1554
2021,1,중식,경기도,부천시,1500m초과 3000m이하,484
2021,1,중식,경기도,부천시,3000m초과 5000m이하,33
2021,1,찜탕,경기도,부천시,1500m이하,2100
2021,1,찜탕,경기도,부천시,1500m초과 3000m이하,1822
2021,1,찜탕,경기도,부천시,3000m초과 5000m이하,362
2021,1,찜탕,경기도,부천시,5000m초과,64
2021,1,치킨,경기도,부천시,1500m이하,9409
2021,1,치킨,경기도,부천시,1500m초과 3000m이하,4854
2021,1,치킨,경기도,부천시,3000m초과 5000m이하,577
2021,1,치킨,경기도,부천시,5000m초과,1
2021,1,카페/디저트,경기도,부천시,1500m이하,5172
2021,1,카페/디저트,경기도,부천시,1500m초과 3000m이하,1148
2021,1,카페/디저트,경기도,부천시,3000m초과 5000m이하,45
2021,1,패스트푸드,경기도,부천시,1500m이하,1479
2021,1,패스트푸드,경기도,부천시,1500m초과 3000m이하,412
2021,1,패스트푸드,경기도,부천시,3000m초과 5000m이하,24
2021,1,피자,경기도,부천시,1500m이하,1668
2021,1,피자,경기도,부천시,1500m초과 3000m이하,389
2021,1,피자,경기도,부천시,3000m초과 5000m이하,53
2021,1,한식,경기도,부천시,1500m이하,4939
2021,1,한식,경기도,부천시,1500m초과 3000m이하,2355
2021,1,한식,경기도,부천시,3000m초과 5000m이하,132
2021,1,회,경기도,부천시,1500m이하,871
2021,1,회,경기도,부천시,1500m초과 3000m이하,265
2021,1,회,경기도,부천시,3000m초과 5000m이하,16
2021,1,카페/디저트,경기도,수원시 권선구,1500m이하,768
2021,1,카페/디저트,경기도,수원시 권선구,1500m초과 3000m이하,168
2021,1,카페/디저트,경기도,수원시 팔달구,1500m이하,170
2021,1,카페/디저트,경기도,수원시 팔달구,1500m초과 3000m이하,4
2021,1,돈까스/일식,경기도,시흥시,1500m이하,281
2021,1,돈까스/일식,경기도,시흥시,1500m초과 3000m이하,54
2021,1,돈까스/일식,경기도,시흥시,3000m초과 5000m이하,1
2021,1,돈까스/일식,경기도,시흥시,5000m초과,1
2021,1,분식,경기도,시흥시,1500m이하,2951
2021,1,분식,경기도,시흥시,1500m초과 3000m이하,730
2021,1,분식,경기도,시흥시,3000m초과 5000m이하,17
2021,1,아시안/양식,경기도,시흥시,1500m이하,1137
2021,1,아시안/양식,경기도,시흥시,1500m초과 3000m이하,287
2021,1,아시안/양식,경기도,시흥시,3000m초과 5000m이하,31
2021,1,아시안/양식,경기도,시흥시,5000m초과,11
2021,1,야식,경기도,시흥시,1500m이하,1595
2021,1,야식,경기도,시흥시,1500m초과 3000m이하,472
2021,1,야식,경기도,시흥시,3000m초과 5000m이하,55
2021,1,야식,경기도,시흥시,5000m초과,9
2021,1,족발/보쌈,경기도,시흥시,1500m이하,753
2021,1,족발/보쌈,경기도,시흥시,1500m초과 3000m이하,272
2021,1,족발/보쌈,경기도,시흥시,3000m초과 5000m이하,31
2021,1,족발/보쌈,경기도,시흥시,5000m초과,20
2021,1,중식,경기도,시흥시,1500m이하,937
2021,1,중식,경기도,시흥시,1500m초과 3000m이하,201
2021,1,중식,경기도,시흥시,3000m초과 5000m이하,46
2021,1,찜탕,경기도,시흥시,1500m이하,529
2021,1,찜탕,경기도,시흥시,1500m초과 3000m이하,141
2021,1,찜탕,경기도,시흥시,3000m초과 5000m이하,3
2021,1,치킨,경기도,시흥시,1500m이하,2037
2021,1,치킨,경기도,시흥시,1500m초과 3000m이하,970
2021,1,치킨,경기도,시흥시,3000m초과 5000m이하,21
2021,1,치킨,경기도,시흥시,5000m초과,1
2021,1,카페/디저트,경기도,시흥시,1500m이하,2801
2021,1,카페/디저트,경기도,시흥시,1500m초과 3000m이하,392
2021,1,카페/디저트,경기도,시흥시,3000m초과 5000m이하,10
2021,1,패스트푸드,경기도,시흥시,1500m이하,1635
2021,1,패스트푸드,경기도,시흥시,1500m초과 3000m이하,406
2021,1,패스트푸드,경기도,시흥시,3000m초과 5000m이하,54
2021,1,패스트푸드,경기도,시흥시,5000m초과,5
2021,1,피자,경기도,시흥시,1500m이하,356
2021,1,피자,경기도,시흥시,1500m초과 3000m이하,50
2021,1,피자,경기도,시흥시,3000m초과 5000m이하,9
2021,1,한식,경기도,시흥시,1500m이하,1870
2021,1,한식,경기도,시흥시,1500m초과 3000m이하,328
2021,1,한식,경기도,시흥시,3000m초과 5000m이하,59
2021,1,회,경기도,시흥시,1500m이하,603
2021,1,회,경기도,시흥시,1500m초과 3000m이하,300
2021,1,도시락,경기도,안산시 단원구,1500m이하,112
2021,1,도시락,경기도,안산시 단원구,1500m초과 3000m이하,167
2021,1,도시락,경기도,안산시 단원구,3000m초과 5000m이하,25
2021,1,야식,경기도,안산시 단원구,1500m이하,34
2021,1,야식,경기도,안산시 단원구,1500m초과 3000m이하,20
2021,1,야식,경기도,안산시 단원구,3000m초과 5000m이하,5
2021,1,치킨,경기도,안산시 단원구,1500m이하,283
2021,1,치킨,경기도,안산시 단원구,1500m초과 3000m이하,265
2021,1,치킨,경기도,안산시 단원구,3000m초과 5000m이하,91
2021,1,회,경기도,안산시 단원구,1500m이하,8
2021,1,회,경기도,안산시 단원구,1500m초과 3000m이하,10
2021,1,회,경기도,안산시 단원구,3000m초과 5000m이하,2
2021,1,도시락,경기도,안산시 상록구,1500m이하,375
2021,1,도시락,경기도,안산시 상록구,1500m초과 3000m이하,177
2021,1,도시락,경기도,안산시 상록구,3000m초과 5000m이하,72
2021,1,도시락,경기도,안산시 상록구,5000m초과,2
2021,1,돈까스/일식,경기도,안산시 상록구,1500m이하,1744
2021,1,돈까스/일식,경기도,안산시 상록구,1500m초과 3000m이하,692
2021,1,돈까스/일식,경기도,안산시 상록구,3000m초과 5000m이하,100
2021,1,배달전문업체,경기도,안산시 상록구,1500m이하,143
2021,1,배달전문업체,경기도,안산시 상록구,1500m초과 3000m이하,113
2021,1,배달전문업체,경기도,안산시 상록구,3000m초과 5000m이하,36
2021,1,분식,경기도,안산시 상록구,1500m이하,3633
2021,1,분식,경기도,안산시 상록구,1500m초과 3000m이하,1448
2021,1,분식,경기도,안산시 상록구,3000m초과 5000m이하,297
2021,1,분식,경기도,안산시 상록구,5000m초과,11
2021,1,심부름,경기도,안산시 상록구,1500m이하,1
2021,1,심부름,경기도,안산시 상록구,1500m초과 3000m이하,7
2021,1,심부름,경기도,안산시 상록구,3000m초과 5000m이하,2
2021,1,아시안/양식,경기도,안산시 상록구,1500m이하,82
2021,1,아시안/양식,경기도,안산시 상록구,1500m초과 3000m이하,88
2021,1,아시안/양식,경기도,안산시 상록구,3000m초과 5000m이하,63
2021,1,아시안/양식,경기도,안산시 상록구,5000m초과,2
2021,1,야식,경기도,안산시 상록구,1500m이하,580
2021,1,야식,경기도,안산시 상록구,1500m초과 3000m이하,331
2021,1,야식,경기도,안산시 상록구,3000m초과 5000m이하,142
2021,1,야식,경기도,안산시 상록구,5000m초과,12
2021,1,족발/보쌈,경기도,안산시 상록구,1500m이하,870
2021,1,족발/보쌈,경기도,안산시 상록구,1500m초과 3000m이하,412
2021,1,족발/보쌈,경기도,안산시 상록구,3000m초과 5000m이하,158
2021,1,족발/보쌈,경기도,안산시 상록구,5000m초과,2
2021,1,중식,경기도,안산시 상록구,1500m이하,437
2021,1,중식,경기도,안산시 상록구,1500m초과 3000m이하,300
2021,1,중식,경기도,안산시 상록구,3000m초과 5000m이하,185
2021,1,중식,경기도,안산시 상록구,5000m초과,4
2021,1,찜탕,경기도,안산시 상록구,1500m이하,583
2021,1,찜탕,경기도,안산시 상록구,1500m초과 3000m이하,382
2021,1,찜탕,경기도,안산시 상록구,3000m초과 5000m이하,114
2021,1,찜탕,경기도,안산시 상록구,5000m초과,1
2021,1,치킨,경기도,안산시 상록구,1500m이하,2535
2021,1,치킨,경기도,안산시 상록구,1500m초과 3000m이하,1147
2021,1,치킨,경기도,안산시 상록구,3000m초과 5000m이하,360
2021,1,치킨,경기도,안산시 상록구,5000m초과,4
2021,1,카페/디저트,경기도,안산시 상록구,1500m이하,926
2021,1,카페/디저트,경기도,안산시 상록구,1500m초과 3000m이하,174
2021,1,카페/디저트,경기도,안산시 상록구,3000m초과 5000m이하,16
2021,1,패스트푸드,경기도,안산시 상록구,1500m이하,1258
2021,1,패스트푸드,경기도,안산시 상록구,1500m초과 3000m이하,824
2021,1,패스트푸드,경기도,안산시 상록구,3000m초과 5000m이하,232
2021,1,패스트푸드,경기도,안산시 상록구,5000m초과,10
2021,1,피자,경기도,안산시 상록구,1500m이하,641
2021,1,피자,경기도,안산시 상록구,1500m초과 3000m이하,536
2021,1,피자,경기도,안산시 상록구,3000m초과 5000m이하,54
2021,1,한식,경기도,안산시 상록구,1500m이하,2353
2021,1,한식,경기도,안산시 상록구,1500m초과 3000m이하,1627
2021,1,한식,경기도,안산시 상록구,3000m초과 5000m이하,519
2021,1,한식,경기도,안산시 상록구,5000m초과,7
2021,1,회,경기도,안산시 상록구,1500m이하,862
2021,1,회,경기도,안산시 상록구,1500m초과 3000m이하,411
2021,1,회,경기도,안산시 상록구,3000m초과 5000m이하,183
2021,1,회,경기도,안산시 상록구,5000m초과,1
2021,1,분식,경기도,안양시 동안구,1500m이하,1028
2021,1,분식,경기도,안양시 동안구,1500m초과 3000m이하,449
2021,1,분식,경기도,안양시 동안구,3000m초과 5000m이하,13
2021,1,아시안/양식,경기도,안양시 동안구,1500m이하,140
2021,1,아시안/양식,경기도,안양시 동안구,1500m초과 3000m이하,43
2021,1,족발/보쌈,경기도,안양시 동안구,1500m이하,369
2021,1,족발/보쌈,경기도,안양시 동안구,1500m초과 3000m이하,175
2021,1,족발/보쌈,경기도,안양시 동안구,3000m초과 5000m이하,13
2021,1,찜탕,경기도,안양시 동안구,1500m이하,23
2021,1,찜탕,경기도,안양시 동안구,1500m초과 3000m이하,24
2021,1,찜탕,경기도,안양시 동안구,3000m초과 5000m이하,3
2021,1,찜탕,경기도,안양시 동안구,5000m초과,1
2021,1,치킨,경기도,안양시 동안구,1500m이하,5338
2021,1,치킨,경기도,안양시 동안구,1500m초과 3000m이하,1516
2021,1,치킨,경기도,안양시 동안구,3000m초과 5000m이하,33
2021,1,카페/디저트,경기도,안양시 동안구,1500m이하,669
2021,1,카페/디저트,경기도,안양시 동안구,1500m초과 3000m이하,520
2021,1,카페/디저트,경기도,안양시 동안구,3000m초과 5000m이하,98
2021,1,카페/디저트,경기도,안양시 동안구,5000m초과,5
2021,1,피자,경기도,안양시 동안구,1500m이하,201
2021,1,피자,경기도,안양시 동안구,1500m초과 3000m이하,123
